Year Month Day Latitude Longitude Size
1969 7 13 54.915 -97.013 280.00
1969 8 22 55.853 -93.295 600.00
1969 6 17 62.233 -122.633 1895.41
1969 5 30 46.7629 -76.2458 640.00
1969 6 14 63.103 -138.406 38103.00
1970 8 21 52.6 -125.1 299.40
1970 6 14 48.9913 -73.6072 707.81
1970 8 23 49.7 -115 1101.90
1970 5 14 53.3724 -106.0614 1012.14
1970 7 9 61.717 -111.75 1581.13
1970 7 16 49.3 -119.6 617.10
1970 6 12 52.674 -95.173 1340.00
1970 6 2 58.2 -104.1167 72845.00
1970 8 29 51.5563 -114.7595 404.69
1970 7 19 59.565 -116.9399 1079.90
1970 10 4 49 -115.4 209.20
1970 7 3 50.5 -119 242.80
1970 6 4 55.02 -108.228 1810.20
1970 6 18 59.061 -106.805 24900.80
1970 6 16 52.7101 -67.3372 410.40
1970 7 17 64.183 -115.15 2820.43
1970 6 4 58.4019 -110.4024 1349.00
1970 7 14 51.2 -124.2 1636.90
1970 6 4 54.7312 -111.1988 288.95
1970 6 7 54.2599 -105.2362 1632.50
1970 6 7 54.609 -106.061 1056.30
1970 6 7 54.405 -104.611 809.40
1970 8 13 53.671 -95.172 240.00
1970 7 28 61.45 -125.75 812.04
1970 7 4 53.5525 -76.147 6839.34
1970 7 3 60.583 -110.8 3538.09
1970 7 19 50.4 -121.3 254.90
1970 7 3 59.8 -109.8333 14164.30
1970 6 4 62.2 -118.617 1296.01
1970 8 13 53.671 -95.32 760.00
1970 7 11 61.067 -118.767 567.01
1970 6 14 60.833 -114.417 298.90
1970 6 29 51.7413 -70.4085 1821.13
1970 6 22 52.8 -120.2 226.60
1970 7 28 48.3705 -64.9038 1011.74
1970 8 15 47.9386 -78.5753 242.82
1970 7 16 49 -119.6 547.10
1970 7 19 58.8654 -115.3701 1853.10
1970 7 10 60.483 -104.883 1684.81
1970 7 30 51.6 -123.9 634.50
1970 6 4 56.3954 -110.354 448.50
1970 7 10 61.067 -103.967 17751.16
1970 7 16 53.583 -96.205 600.00
1970 6 6 49.5625 -85.875 435.00
1970 7 20 50.5 -121.9 1214.00
1970 7 8 58.036 -101.352 3360.00
1970 7 26 52.3116 -69.6594 366.25
1970 7 6 60.05 -105.1 2980.81
1970 6 5 54.987 -109.851 647.77
1970 4 30 59 -127.4 590.40
1970 7 10 60.083 -103.633 19035.01
1970 7 3 60.817 -110.867 505.45
1970 7 9 50.6 -126 371.50
1970 9 21 51.4 -124.2 2645.80
1970 6 14 59.246 -107.188 1416.40
1970 6 8 60.717 -107.717 1814.41
1970 6 4 57.884 -111.0545 357.90
1970 7 2 60.05 -110.617 20865.61
1970 6 4 55.458 -109.915 9324.20
1970 7 17 61.567 -110.05 1296.01
1970 6 4 54.893 -108.364 662.34
1970 6 4 55.488 -111.5346 2771.10
1970 6 18 51.7 -120.3 878.10
1970 8 19 51.6 -124.2 816.20
1970 8 2 59.1 -120.9 319.70
1970 7 3 59.817 -114.083 3393.00
1970 6 4 57.5167 -109.6 275.20
1970 8 2 60.117 -116.467 1088.65
1970 7 3 60.6 -110.733 1516.33
1970 5 30 54.544 -96.626 10000.00
1970 6 18 55.4 -120.6 3216.40
1970 6 2 58.856 -105.275 132610.30
1970 6 4 56.9771 -110.5752 473.74
1970 6 4 56.0081 -110.1255 476.60
1970 6 4 57.0667 -108.4167 4403.10
1970 9 28 55.1306 -117.4176 343.40
1970 7 4 51.5 -118.4 294.60
1970 6 2 59.61 -106.664 1618.80
1970 7 16 49 -119.5 1056.60
1970 5 6 48.6875 -93.875 324.00
1970 5 1 56.8 -124.9 424.90
1970 6 17 51.8614 -66.897 496.16
1970 6 4 56.7833 -108.2833 344.00
1970 8 24 50.3 -118.6 528.90
1970 7 3 60.533 -110.767 4548.97
1970 6 4 56.9044 -110.2801 566.40
1970 8 5 50.2 -121.6 2182.00
1970 6 4 57.214 -107.861 17644.70
1970 8 16 49.7 -115.5 443.10
1970 6 6 48.8125 -85.375 289.00
1970 8 7 58.1675 -111.1611 509.70
1970 5 29 49.6427 -75.6289 212.87
1970 7 9 61.5 -110.85 1892.17
1970 8 7 57.7833 -109.9167 607.00
1970 6 4 57.8223 -110.1314 4242.70
1970 7 7 51 -124.3 1402.20
1970 7 4 49.3 -121.8 304.30
1970 7 20 59.833 -114.833 3456.10
1970 6 20 53.271 -96.422 280.00
1970 6 18 56.4 -122 327.70
1970 6 7 54.275 -105.361 746.30
1970 7 4 59.7167 -104.6 4144.10
1970 6 11 51.0625 -90.625 1554.00
1970 7 20 59.833 -115.017 3556.10
1970 9 27 55.2179 -116.8277 386.08
1970 7 6 63.883 -115.2 2502.91
1970 6 4 54.6258 -110.4741 276.10
1970 5 18 51.232 -100.935 246.00
1970 7 6 60.033 -105.067 1814.41
1970 6 4 56.8317 -110.3041 715.20
1970 5 2 59 -127.5 611.00
1970 7 2 61.167 -112.317 260.02
1970 6 8 51.8125 -91.875 8285.00
1970 7 8 50 -119.9 885.40
1970 6 4 56.1167 -109.5333 1295.00
1970 7 29 64.333 -116.8 1228.78
1970 7 21 59.867 -115.583 26304.00
1970 8 20 51.5382 -115.2459 1576.69
1970 11 2 48.5 -124 323.70
1970 6 12 51.8125 -88.125 405.00
1970 8 2 60.2 -116.033 341.02
1970 6 4 55.4844 -110.0922 7609.00
1970 7 8 58.21 -101.186 18000.00
1970 6 6 49.6875 -89.625 1416.00
1970 6 10 60.8 -108.95 1066.78
1970 7 4 51.5 -118.4 492.00
1970 8 25 56.7 -122.4 3666.40
1970 7 16 51.2 -121.8 350.00
1970 9 30 55.376 -117.9719 1614.50
1970 6 2 60.033 -109.083 81000.82
1970 7 8 60.533 -113.85 255.16
1970 6 3 59.363 -105.319 3108.10
1970 7 8 60.583 -112.083 7776.01
1970 7 19 59.7557 -116.6329 690.20
1970 6 20 54.893 -95.246 400.00
1970 6 8 51.0625 -91.375 1845.00
1970 6 5 57.4 -123.2 477.50
1970 6 4 55.9 -110 303.50
1970 7 21 52.2 -124.1 414.80
1970 7 16 49 -119.6 535.80
1970 6 5 55.219 -109.62 2023.50
1970 7 11 52.5596 -72.5009 5503.84
1970 7 16 54.195 -93.925 320.00
1970 6 4 56.859 -111.4104 491.10
1970 5 17 51.71 -98.686 280.00
1970 6 3 56.7 -125.4 19733.30
1970 6 22 51.7 -117.5 217.30
1970 7 7 54.22 -66.45 1943.00
1970 7 5 54.866 -66.8015 1173.61
1970 7 10 60.467 -104.483 414.73
1970 6 6 51.8125 -93.875 243.00
1970 6 9 50.8125 -86.625 2047.00
1970 7 15 57.075 -101.403 2560.00
1970 6 3 59.95 -109.25 518.00
1970 7 13 59.31 -105.169 3108.10
1970 6 5 55.046 -109.063 404.70
1970 8 14 59.2333 -104.1667 4972.90
1970 7 8 57.599 -94.75 200.00
1970 7 19 58.8872 -116.1518 2450.70
1970 6 4 55.805 -109.827 1068.40
1970 6 2 57.861 -101.478 26000.00
1970 9 29 57 -121.7 580.70
1970 6 5 55.4208 -110.2164 9790.08
1970 7 13 60.833 -110.467 6220.81
1970 6 4 55.9099 -110.0343 1145.20
1970 8 2 63.3 -113.367 1388.35
1970 8 25 54.2 -124.4 1058.20
1970 6 4 58.72 -109.25 289769.00
1970 6 5 59.4775 -110.3573 563.30
1970 7 6 63.517 -115.067 9185.82
1970 6 13 51.1875 -92.375 809.00
1970 6 13 62.25 -124.833 358.44
1970 7 5 59.917 -104.932 2072.00
1970 7 28 52.42 -66.17 259.00
1970 7 10 60.267 -103.917 518.41
1970 7 28 52.87 -62.88 2024.00
1970 7 9 60.283 -109.567 907.21
1970 5 2 59.1 -127.5 1864.70
1970 4 30 58.9 -127.3 300.20
1970 7 17 60.117 -108.45 1134.01
1970 9 3 49.2 -114.7 723.90
1970 7 19 59.9284 -115.6635 4602.80
1970 6 22 50.7 -122.2 1473.80
1970 7 10 57.949 -101.849 2000.00
1970 6 4 57.074 -105.318 7551.60
1970 9 30 54.9848 -117.3628 380.11
1970 6 20 54.806 -95.399 2800.00
1970 6 5 55.611 -108.276 1092.70
1970 6 4 55.4667 -109.7167 11129.10
1970 7 1 52 -117.9 3411.10
1970 7 28 52.47 -62.8 566.00
1970 6 5 53.409 -95.025 2000.00
1970 9 29 55.4959 -117.9811 2754.50
1970 7 20 60.283 -113.967 40469.00
1970 6 5 60.3 -108.567 518.41
1970 7 12 59.3 -121.1 7203.40
1970 6 4 57.1 -108.6167 708.20
1970 6 2 58.0833 -104.7833 88425.70
1970 7 19 59.983 -113.817 5050.60
1970 6 1 51.6 -123.5 2777.30
1970 9 29 54.9266 -117.3628 2593.50
1970 9 24 51.5 -124.3 985.40
1970 4 30 58.9 -127.3 301.40
1970 7 9 49.5 -119.5 4815.70
1970 6 20 50.4 -121.6 634.10
1970 6 17 50.1499 -68.6285 387.17
1970 6 2 59.1833 -106.3833 202.30
1970 6 17 58.8 -121.8 6591.90
1970 7 8 59.25 -113.65 1433.40
1970 7 29 52.761 -69.3084 679.89
1970 7 21 51.2 -122.1 420.80
1970 6 8 50.8125 -90.625 243.00
1970 7 16 49 -120.5 497.70
1970 6 7 54.2599 -104.4365 404.70
1970 6 2 58.9667 -105.9667 39368.70
1970 6 8 52.703 -96.43 4156.00
1970 7 10 52.9721 -73.7321 1578.31
1970 6 5 53.845 -94.707 1400.00
1970 7 7 52.7291 -78.6677 202.35
1970 7 6 64.267 -117.233 285.13
1970 8 5 51.1 -119.3 631.30
1970 8 16 50.2 -115.1 1163.40
1970 6 5 55.4167 -105.3 242.80
1970 7 16 49 -119.8 967.20
1970 8 30 51.318 -115.3659 276.60
1970 6 2 55.282 -108.75 67142.90
1970 7 6 63.983 -116.967 200.89
1970 6 18 52.805 -96.43 6742.00
1970 7 26 52.2599 -70.0449 242.82
1970 6 4 55.9208 -111.2155 288.60
1970 6 6 50.8125 -87.125 607.00
1970 7 9 52.8851 -116.6934 457.80
1970 7 16 49.2 -119.5 338.30
1970 5 2 48.6473 -69.088 404.69
1970 6 8 51.5625 -90.125 1133.00
1970 6 5 59.4775 -110.1848 811.10
1970 5 1 50.2 -115.5 862.70
1970 8 24 49.8 -116.3 732.40
1970 8 5 57.65 -107.4 1327.40
1970 7 9 61.417 -110.833 648.01
1970 7 16 54.5 -120.4 3568.50
1970 6 2 57.599 -100.658 24400.00
1970 7 16 49.1 -119.6 352.40
1970 7 15 50.8 -121.9 213.60
1970 7 10 52.4361 -71.4716 1052.21
1970 7 16 49.1 -115.2 251.70
1970 6 5 60.3 -108.483 907.21
1970 6 20 53.343 -96.446 800.00
1970 7 7 60.867 -113.9 202.51
1970 8 10 55.417 -92.538 400.00
1970 6 4 55.896 -109.752 1505.50
1971 8 6 50.7 -118.9 495.30
1971 7 26 62.75 -115.733 2616.31
1971 6 2 55.329 -101.381 738.40
1971 5 6 55.9 -121.4 1845.30
1971 8 6 51.4 -118.9 310.70
1971 6 21 63.15 -116.533 202.51
1971 5 6 53 -122.2 9348.20
1971 7 6 59.217 -113.567 9801.70
1971 7 1 62.117 -119.7 10886.41
1971 7 27 66.583 -117.417 456.04
1971 8 6 52.5 -118.6 380.40
1971 5 13 53.649 -107.192 202.30
1971 8 4 60.633 -117.917 4147.21
1971 7 1 60.083 -110.3 699.85
1971 8 6 51.7 -118.2 445.10
1971 7 27 50.92 -56.33 473.00
1971 8 7 52 -119.7 2057.40
1971 7 2 59.033 -109 283.30
1971 6 20 48.33 -54.33 214.00
1971 7 2 60.05 -111.217 3174.40
1971 8 6 51.2916 -117.3699 1600.00
1971 7 2 66.695 -134.649 609.33
1971 5 6 55.6 -120.5 1617.10
1971 6 17 61.517 -111.75 207.78
1971 7 26 56.1 -127.5 1955.00
1971 8 7 50.4 -117.7 394.10
1971 7 27 0 0 281.30
1971 7 27 57.4 -127.5 5127.30
1971 6 12 51.208 -76.042 59490.10
1971 6 17 50.708 -65.958 2726.40
1971 7 28 63.017 -119.5 810.01
1971 8 7 50.4 -117.7 3080.40
1971 5 1 53.7 -122.6 299.00
1971 7 31 56.2 -124.9 1440.60
1971 8 4 59.1 -113.333 3108.10
1971 7 4 61.133 -111.183 31026.25
1971 6 12 0 0 4556.90
1971 5 11 52.8 -123.7 250.90
1971 6 20 58.9 -127.3 25899.90
1971 7 9 49.3125 -87.125 916.00
1971 8 4 49.9 -121.2 5776.00
1971 8 6 52.8 -119.5 3800.80
1971 5 6 50.833 -96.304 448.00
1971 8 3 60.383 -114.7 40405.00
1971 6 15 60.633 -112.917 64243.14
1971 6 21 63.006 -131.711 743.68
1971 7 10 61.083 -106.1 947.71
1971 6 17 65.994 -133.987 43923.75
1971 8 2 59.8266 -115.9249 24976.51
1971 6 5 57.967 -107.81 4500.20
1971 5 1 55.9 -120.7 1499.70
1971 7 5 62.917 -109.733 1555.21
1971 8 7 51.9 -119.7 343.90
1971 8 22 57.8 -108.783 581.50
1971 6 20 61.567 -110.167 3628.81
1971 7 6 58.7 -133.5 6086.40
1971 8 7 49.3125 -89.625 2529.00
1971 7 9 64.167 -117.117 3732.49
1971 6 19 61.273 -127.949 2184.70
1971 6 7 50.875 -73.208 38041.30
1971 7 8 49.9375 -86.625 474.00
1971 5 1 53.7 -122.4 1214.00
1971 6 3 57.804 -106.166 36220.20
1971 8 7 52.2 -119.3 720.70
1971 5 8 51.394 -99.18 580.00
1971 8 9 49.3125 -89.125 344.00
1971 6 17 66.5 -138.75 7659.00
1971 7 5 63.017 -110.5 3110.41
1971 7 13 0 0 276.00
1971 8 20 59.8263 -110.4191 692.70
1971 6 16 49.292 -74.542 1861.60
1971 7 8 60.35 -106.267 1425.61
1971 5 30 50.6875 -83.125 10117.00
1971 6 16 49.208 -77.292 7252.10
1971 6 19 62.967 -137.083 44270.04
1971 8 7 52.4 -118.8 3706.90
1971 5 7 57.9 -123 234.70
1971 5 15 49.004 -96.192 2548.00
1971 6 30 47.542 -76.375 330.20
1971 8 14 50.3 -115.9 2978.40
1971 5 2 51.232 -98.313 400.00
1971 6 11 49.458 -72.958 2594.10
1971 6 22 63.5 -133.483 1028.50
1971 6 12 60.383 -117.083 7105.33
1971 8 4 50.3 -117.8 921.00
1971 5 26 56.5 -121 230.60
1971 8 2 58.8236 -115.4442 3346.50
1971 6 21 61.417 -111.533 57148.35
1971 8 2 60.667 -119.5 10805.41
1971 7 23 51.2 -116.3 3494.40
1971 7 23 51.6 -117.4 21071.20
1971 5 30 51.0625 -82.375 2849.00
1971 6 20 65.5 -136.66 9909.03
1971 5 1 55.4 -120.6 238.30
1971 8 5 57.7 -126.9 704.10
1971 6 20 63.967 -135.012 706.75
1971 6 16 0 0 1376.00
1971 6 20 48.35 -78.77 404.70
1971 8 11 52.3149 -117.5912 243.00
1971 8 12 49.589 -109.738 809.40
1971 8 25 59.55 -112.583 221.00
1971 8 21 60.967 -114.25 12401.92
1971 8 1 51.7 -119.8 1618.70
1971 8 9 51.4833 -116.65 2605.00
1971 5 11 56.3 -121.3 617.10
1971 6 3 0 0 787.10
1971 6 30 0 0 264.30
1971 5 27 57.5 -122.2 2560.40
1971 7 27 57.6 -126.6 2428.10
1971 7 27 56.9 -126.2 6910.00
1971 5 27 52.019 -95.328 392.00
1971 6 19 67.467 -130.65 361.27
1971 7 24 63.333 -112.833 810.01
1971 6 3 57.373 -106.015 31970.90
1971 8 7 52.3 -118.9 863.10
1971 6 6 57.217 -108.75 388.50
1971 7 2 62.983 -115.817 1506.61
1971 6 20 61.217 -109.55 4147.21
1971 5 7 57.6 -123.3 774.90
1971 7 3 63.167 -114.583 3151.72
1971 5 2 48.542 -77.125 264.70
1971 8 10 50 -121.5 498.90
1971 6 2 57.683 -104.983 768.90
1971 7 13 53.12 -66.93 518.00
1971 5 8 53.867 -101.361 260.00
1971 7 27 60.783 -126 11944.87
1971 6 22 64.217 -117.083 361.27
1971 5 11 55.5 -120.4 698.00
1971 6 11 48.22 -78.98 1947.40
1971 8 6 50.9 -117.2 829.60
1971 5 6 55.8 -121.5 424.90
1971 8 2 59.55 -115.167 7948.20
1971 5 29 49.6875 -82.875 1137.00
1971 6 19 58 -128.5 513.90
1971 5 12 55.636 -108.489 1165.50
1971 8 3 60.333 -113.75 5957.10
1971 6 19 60.7 -126.25 1698.95
1971 7 5 63.067 -110.5 3110.41
1971 8 2 59.1725 -115.5157 11153.00
1971 6 17 66.656 -134.774 27047.75
1971 6 21 0 0 4856.30
1971 6 22 63.692 -133.863 3737.71
1971 5 27 51.011 -98.172 1000.00
1971 5 28 60.35 -111.983 330.49
1971 8 3 63.467 -116.25 6297.76
1971 5 13 57.8936 -114.664 1166.61
1971 6 19 51.042 -74.042 1052.20
1971 6 19 62.814 -136.067 35517.99
1971 6 25 64.1 -134.298 756.26
1971 6 9 50.792 -75.042 42186.20
1971 8 1 55.3 -122.6 357.30
1971 7 30 59.4 -132.2 2473.40
1971 8 4 50.1 -121.6 2370.20
1971 7 9 61.467 -110 8812.81
1971 8 2 59.812 -116.3026 1932.70
1971 8 6 51.2 -117.8 655.50
1971 5 28 53.321 -95.63 360.00
1971 6 21 62.341 -131.35 348.28
1971 6 6 50.708 -74.125 323.80
1971 6 21 63.789 -136.173 364.18
1971 5 23 59.1 -121.4 2165.80
1971 7 11 61.228 -136.505 493.54
1971 8 3 60.183 -115.95 2332.81
1971 5 22 55.5317 -110.7843 2225.60
1971 5 11 55.7 -121.2 4404.60
1971 5 12 56.3 -120.2 246.80
1971 6 20 0 0 4694.50
1971 6 9 62.617 -133.65 495.85
1971 7 7 58.633 -111.65 337.90
1971 5 7 55.6 -121.2 712.20
1971 6 19 51.375 -66.875 2973.40
1971 8 16 51.9 -117.5 893.90
1971 6 22 65.155 -133.867 7669.66
1971 8 16 60.1 -106.583 340.21
1971 6 23 51.125 -72.625 323.80
1971 8 1 52.8 -120.5 485.60
1971 7 5 62.817 -111.817 1555.21
1971 6 20 50.458 -74.875 8498.60
1971 8 7 50.3 -117.2 317.60
1971 7 2 59.233 -112.983 12238.00
1971 8 7 50.5 -118.1 611.00
1971 7 4 59.833 -113.417 21756.00
1971 8 6 51.6 -118 207.10
1971 8 1 50.3 -123.7 478.30
1971 7 17 63.417 -133.85 3484.83
1971 7 26 57.7 -127.2 16369.50
1971 6 16 50.292 -74.125 9308.00
1971 6 17 49.458 -70.292 2169.20
1971 8 5 52.6 -119.7 696.00
1971 8 6 52.5 -118.6 655.50
1971 6 19 0 0 1214.10
1971 5 8 51.51 -99.298 240.00
1971 8 7 50.6 -117.7 858.70
1971 5 15 46.0625 -79.125 344.00
1971 8 3 62.683 -117.883 607.51
1971 5 1 53.6 -120.7 263.80
1971 5 28 58.55 -108.35 344.00
1971 8 15 59.667 -112.683 29470.00
1971 8 11 50.7 -122 485.60
1971 8 1 53.7 -120.4 289.70
1971 5 11 51.099 -98.242 233.60
1971 6 17 50.042 -67.958 10066.80
1971 9 4 60.667 -116.067 20217.61
1971 8 6 51.1811 -117.3433 785.00
1971 5 11 56.5 -120.6 1116.90
1971 8 7 50.2 -117.2 631.30
1971 6 19 58.8 -129.3 890.30
1971 6 23 64.42 -139.819 1112.16
1971 8 3 62.5 -116.5 70753.51
1971 5 30 51.042 -73.792 971.30
1971 6 2 49.708 -76.708 1909.30
1971 5 7 55.0814 -118.7141 1002.80
1971 6 1 49.8125 -87.625 558.00
1971 8 2 55.867 -107.967 283.30
1971 6 3 54.216 -104.386 793.20
1971 5 5 56.9137 -117.291 887.49
1971 5 7 54.7666 -117.3882 534.20
1971 5 30 51.5625 -81.625 14164.00
1971 5 6 55.9 -122 201.50
1971 8 3 58.9399 -115.4442 449.40
1971 6 19 62.733 -132.367 222.50
1971 8 14 49.7 -116.9 422.80
1971 7 5 62.983 -111.183 6220.81
1971 6 30 60.1 -110.667 4380.49
1971 6 22 63.8 -133.96 3140.77
1971 6 1 48.4375 -79.875 1619.00
1971 8 2 60.383 -120.183 7830.69
1971 6 20 0 0 728.50
1971 8 6 51.1811 -117.3433 208.00
1971 7 26 56 -126.4 833.60
1971 8 7 50.2 -117.2 413.50
1971 6 19 0 0 404.70
1971 8 6 51.9 -118.9 1155.70
1971 6 25 64.22 -133.95 2619.52
1971 6 1 51.0625 -80.625 720.00
1971 6 16 50.208 -73.125 10643.50
1971 5 13 57.3392 -115.2638 1142.30
1971 5 29 49.958 -74.375 14164.30
1971 7 28 52.1 -118.3 528.90
1971 6 26 60.55 -113.167 5303.10
1971 5 13 58.0118 -116.4822 264.30
1971 7 24 49.6875 -89.625 223.00
1971 7 14 61.317 -110.95 87609.61
1971 6 22 63.688 -135.394 9710.56
1971 8 7 50.2 -116.6 412.70
1971 6 2 49.792 -74.708 394.20
1971 8 8 50.2 -116.9 1294.90
1971 6 17 66.58 -135.467 2239.11
1971 8 1 58.9 -124.4 35094.30
1971 6 19 62.7 -132.367 307.97
1971 6 17 50.22 -74.8 1618.80
1971 5 5 56.3 -121.3 445.10
1971 5 31 50.0625 -93.125 1821.00
1971 6 19 62.583 -135.2 270.19
1971 5 1 55.9 -121 399.80
1971 8 3 60.383 -114.367 6043.70
1971 5 7 55.6 -121.5 1549.90
1971 5 29 49.875 -74.292 5665.70
1971 5 7 56.9 -122.5 358.10
1971 8 9 61.333 -113.35 388.81
1971 5 10 56.4081 -117.2577 347.40
1971 8 6 50.9 -117.2 374.30
1971 5 25 51.408 -99.157 400.00
1971 6 4 58.05 -104.333 303.50
1971 5 13 57.7464 -116.2602 481.40
1971 5 13 55.5862 -113.7081 412.20
1971 5 12 54.8 -124.2 232.60
1971 7 19 59.5 -126.1 110333.60
1971 8 16 51.8 -117.1 508.20
1971 8 3 59.817 -112.783 453.30
1971 8 8 49.4 -119.6 1618.70
1971 5 1 55.7 -121.5 964.70
1971 7 7 60.95 -112.333 639.91
1971 8 6 58.35 -102.633 283.30
1971 5 11 52.4 -122.4 481.10
1971 6 20 0 0 404.70
1971 6 22 64.073 -134.117 1162.24
1971 6 5 60.467 -115.35 3136.40
1971 5 13 56.6117 -112.0946 1181.00
1971 5 11 57 -122.9 793.10
1971 8 12 51.3 -116.5333 447.00
1971 7 21 59.5 -126.3 258.90
1971 7 27 61.611 -129.326 9183.53
1971 5 11 55.8 -121 6282.30
1971 7 5 61.467 -110.8 128919.61
1971 6 24 61.067 -119.583 303.76
1971 8 7 50.3 -117.5 566.50
1971 7 31 53.1 -121.1 635.30
1971 8 5 51.9 -118 937.60
1971 8 6 51.2 -118.3 983.70
1971 5 28 50.466 -95.487 1460.40
1971 6 17 66.888 -134.752 18467.24
1971 5 12 53.809 -109.829 526.10
1971 6 28 49.3125 -85.625 240.00
1971 5 25 55.65 -109.4 485.60
1971 7 24 64.15 -116.833 8460.46
1971 6 25 65.5 -134.667 29774.62
1971 7 7 60.6 -106.167 324.01
1971 8 6 51.8 -118.8 517.90
1971 5 6 56.1 -121.9 453.20
1971 7 27 52.1 -117.7 1112.80
1971 7 23 51.2 -118.4 1150.10
1971 5 13 57.4224 -112.5144 531.60
1971 5 6 51.118 -98.266 400.00
1971 6 22 62.583 -136.45 947.75
1971 5 13 56.0154 -111.7833 1792.80
1971 7 13 61.517 -111.05 14450.41
1971 5 15 48.292 -71.208 259.00
1971 6 17 66.597 -135.51 2062.80
1971 6 5 57.168 -108.673 2590.00
1971 5 3 55.9 -122 943.70
1971 7 30 58.2853 -119.4006 1831.00
1971 5 12 57.4573 -114.6307 1664.30
1971 7 28 50.6 -122.1 507.80
1971 5 22 56.3954 -111.9609 548.60
1971 7 10 60.917 -111.133 29984.19
1971 8 7 50.2 -116.8 1513.50
1971 6 15 51.125 -73.125 6637.00
1971 8 6 51.5 -118.3 207.60
1971 7 8 62.664 -134.723 14138.20
1971 6 20 0 0 1214.10
1971 8 10 49.7 -115.4 1014.90
1971 5 13 55.6245 -113.4009 1937.20
1971 7 4 61.833 -111.5 40564.81
1971 6 11 59.417 -112.517 17596.00
1971 6 19 47.88 -53.13 259.00
1971 6 3 57.2534 -110.391 641.40
1971 8 5 58.609 -109.793 1796.80
1971 8 15 49.0625 -89.375 218.00
1971 5 29 50.125 -72.875 1821.10
1972 9 16 48.5 -123.8 309.50
1972 6 30 53.93 -59.97 259.00
1972 6 3 56.2645 -111.513 1877.00
1972 7 7 62.48 -131.258 804.89
1972 7 23 62.183 -117.05 14904.01
1972 7 8 51.792 -59.208 242.82
1972 8 27 50 -127 314.80
1972 7 4 56.704 -96.488 4000.00
1972 6 24 60.083 -108.717 712.81
1972 5 31 57.69 -116.2774 1547.60
1972 7 13 60.667 -108.117 283.51
1972 5 24 48.375 -78.125 227.44
1972 5 20 50.9375 -88.375 7224.00
1972 7 7 56.457 -94.573 200.00
1972 8 14 63.133 -118.783 1555.21
1972 6 11 58.5 -122.9 632.90
1972 6 2 52.292 -77.042 3626.06
1972 5 31 54.9722 -114.519 898.70
1972 7 9 63.25 -136.25 3505.25
1972 5 28 46.625 -74.208 1416.43
1972 10 13 48.7 -124.2 272.70
1972 5 31 58.8 -123.2 493.30
1972 7 7 63.095 -136.863 485.12
1972 7 21 62.567 -116.817 3434.41
1972 5 26 48.208 -78.958 252.93
1972 7 20 62.5 -116.267 13251.61
1972 7 11 63.168 -134.762 2099.15
1972 6 27 54.544 -94.358 400.00
1972 5 28 49.375 -72.292 951.03
1972 7 26 62.133 -116.417 1360.81
1972 5 26 52.375 -77.208 2711.45
1972 5 26 48.708 -77.458 259.00
1972 7 8 64.267 -134 5271.41
1972 6 26 64.8 -124.25 414.73
1972 7 11 62.445 -137.207 227.22
1972 7 22 61.517 -116.333 7091.56
1972 7 28 53 -63 931.00
1972 7 30 54.28 -59.27 1336.00
1972 6 26 52.208 -77.792 3626.06
1972 8 24 63.8 -120.083 1562.91
1972 6 22 53.933 -95.897 2040.00
1972 8 7 66.45 -126.05 372.61
1972 5 20 50.9375 -88.125 8094.00
1972 7 20 62.083 -115.3 2182.96
1972 6 20 62.417 -119.817 34158.52
1972 9 1 51.9 -123.2 1075.20
1972 6 3 56.4826 -112.3819 1135.50
1972 6 22 60.083 -108.967 550.81
1972 7 11 62.915 -134.286 6712.42
1972 7 30 54.33 -58.87 2510.00
1972 6 21 63.633 -118.817 6091.21
1972 6 20 56.733 -98.003 3004.00
1972 7 7 60.117 -106.417 324.01
1972 6 1 59.1 -120.8 9712.40
1972 6 28 53.8125 -89.875 809.00
1972 7 7 60.088 -127.11 1899.76
1972 7 6 63.794 -135.756 676.10
1972 10 5 50.517 -97.948 640.00
1972 7 14 54.195 -95.734 280.00
1972 7 7 51.292 -76.708 1554.03
1972 8 24 63.083 -117.867 601.03
1972 5 28 49.375 -76.792 394.58
1972 6 24 56.813 -101.047 256.00
1972 7 21 62.85 -114.617 2033.11
1972 6 30 51.375 -77.792 1052.21
1972 10 24 51.328 -98.302 682.00
1972 6 30 53.7 -60.8 2024.00
1972 7 20 62.5 -116.517 3063.84
1972 6 21 61.467 -108.35 388.81
1972 5 18 48.1875 -91.125 356.00
1972 6 4 51.845 -95.368 312.00
1972 5 1 49.339 -95.929 318.40
1972 7 22 62.667 -116.25 10368.01
1972 7 27 61.85 -117.583 13543.21
1972 7 23 62.3 -117.1 54561.61
1972 5 31 56.7171 -114.8415 1445.00
1972 7 28 51.875 -67.542 404.69
1972 5 26 51.1875 -87.125 2842.00
1972 6 30 51.375 -77.958 518.01
1972 6 30 53.98 -60.47 259.00
1972 10 7 49.77 -96.333 337.60
1972 7 26 67.033 -128.333 202.51
1972 8 17 54.456 -95.568 840.00
1972 5 20 47.708 -79.208 242.82
1972 5 25 49.4375 -85.375 2784.00
1972 7 30 64.95 -116.05 405.01
1972 7 7 51.208 -77.458 582.76
1972 7 8 51.958 -77.458 777.01
1972 7 9 52.3 -60 2226.00
1972 5 23 48.208 -70.542 271.95
1972 7 8 52.33 -61 388.00
1972 5 31 55.0131 -110.5196 1843.20
